x,y,Depth,SST,NPP,DistToCAS,EKE,off.set,LinkID
-362015.3819,-201746.0075,1347.5704,26.4291,251.0995,210127.0312,0.0425,1e+08,3979
-352015.3819,-201746.0075,1789.1207,26.2968,250.1402,210092.3438,0.0347,1e+08,3980
-342015.3819,-201746.0075,2248.7034,26.1644,240.3925,209708.3281,0.0269,1e+08,3981
-332015.3819,-201746.0075,2340.3257,26.0639,229.7977,208722.375,0.0275,1e+08,3982
-322015.3819,-201746.0075,2387.9517,25.977,232.1474,208183.1719,0.0283,1e+08,3983
-312015.3819,-201746.0075,2456.4062,25.8993,235.8255,208104.4375,0.0297,1e+08,3984
-302015.3819,-201746.0075,2497.8337,25.8223,237.4714,208489.5938,0.0318,1e+08,3985
-292015.3819,-201746.0075,2497.5115,25.7761,243.8389,209406.3906,0.0331,1e+08,3986
-282015.3819,-201746.0075,2502.7554,25.7323,236.3849,210754.5469,0.0326,1e+08,3987
-272015.3819,-201746.0075,2491.0422,25.7045,230.1548,212270.9844,0.0322,1e+08,3988
-262015.3819,-201746.0075,2603.9321,25.6807,229.9041,213372.9062,0.0283,1e+08,3989
-252015.3819,-201746.0075,2833.1082,25.6849,224.8225,212911.2969,0.024,1e+08,3990
-242015.3819,-201746.0075,3095.019,25.6841,234.1916,210391.9062,0.0187,1e+08,3991
-232015.3819,-201746.0075,3271.4512,25.6712,244.6843,206386.875,0.0123,1e+08,3992
-222015.3819,-201746.0075,3608.4465,25.6528,254.6133,202249.7031,0.0071,1e+08,3993
-212015.3819,-201746.0075,3756.9727,25.6248,273.1364,198561.0469,0.0077,1e+08,3994
-202015.3819,-201746.0075,3934.6763,25.5735,272.4253,195295.9062,0.0083,1e+08,3995
-192015.3819,-201746.0075,4044.5291,25.4996,257.8633,191894.1875,0.0174,1e+08,3996
-182015.3819,-201746.0075,4151.8311,25.4334,261.729,185768.875,0.0286,1e+08,3997
-172015.3819,-201746.0075,4254.0229,25.3721,262.1068,176417.6562,0.046,1e+08,3998
-162015.3819,-201746.0075,4524.0063,25.3352,260.744,166463.4531,0.0714,1e+08,3999
-152015.3819,-201746.0075,4571.5854,25.3068,243.7971,156465.9531,0.0953,1e+08,4000
-142015.3819,-201746.0075,4634.2539,25.2976,230.6302,146468.7969,0.108,1e+08,4001
-132015.3819,-201746.0075,4700.4873,25.2915,239.4207,136472.0938,0.1209,1e+08,4002
-122015.3819,-201746.0075,4758.2534,25.2847,234.7743,126475.8984,0.1112,1e+08,4003
-112015.3819,-201746.0075,4833.8413,25.2782,228.0516,116480.3281,0.0939,1e+08,4004
-102015.3819,-201746.0075,4893.5093,25.2778,224.1609,106485.5625,0.0787,1e+08,4005
-92015.3819,-201746.0075,4950.3208,25.2779,230.5486,96492.0156,0.0667,1e+08,4006
-592015.3819,-211746.0075,102.5892,26.2693,479.2555,308080.2812,0.1019,1e+08,4007
-582015.3819,-211746.0075,176.9741,26.5533,477.9706,300566.5625,0.1215,1e+08,4008
-572015.3819,-211746.0075,254.6318,26.7252,481.0765,293218.7188,0.1304,1e+08,4009
-562015.3819,-211746.0075,359.0435,26.8606,318.0055,286021.9688,0.1328,1e+08,4010
-552015.3819,-211746.0075,414.2121,26.9405,239.3246,278973.4375,0.1336,1e+08,4011
-542015.3819,-211746.0075,404.2241,26.9784,206.6778,272089.7812,0.1232,1e+08,4012
-532015.3819,-211746.0075,404.7231,26.9733,205.7749,265426.0312,0.1148,1e+08,4013
-522015.3819,-211746.0075,442.2438,26.9422,217.7702,258968.875,0.1289,1e+08,4014
-512015.3819,-211746.0075,503.5977,26.8944,221.8993,252733.0625,0.1461,1e+08,4015
-502015.3819,-211746.0075,512.4625,26.8647,233.1287,246735.7969,0.1654,1e+08,4016
-492015.3819,-211746.0075,605.7524,26.8433,239.748,241035.4844,0.1836,1e+08,4017
-482015.3819,-211746.0075,632.8324,26.812,243.6293,235610.875,0.1994,1e+08,4018
-472015.3819,-211746.0075,638.67,26.7794,223.6763,230480.1094,0.2275,1e+08,4019
-462015.3819,-211746.0075,658.5626,26.7438,210.8176,225663.9844,0.2524,1e+08,4020
-452015.3819,-211746.0075,658.8596,26.7085,219.1236,221235.8125,0.3148,1e+08,4021
-442015.3819,-211746.0075,637.0151,26.6882,228.9499,217163.8281,0.3934,1e+08,4022
-432015.3819,-211746.0075,732.4851,26.673,235.4651,213467,0.4286,1e+08,4023
-422015.3819,-211746.0075,784.2839,26.6758,238.6967,210166.4219,0.3966,1e+08,4024
-412015.3819,-211746.0075,800.0583,26.6723,242.0178,207345.875,0.3644,1e+08,4025
-402015.3819,-211746.0075,851.6948,26.6528,243.8812,204957.2656,0.26,1e+08,4026
-392015.3819,-211746.0075,884.0139,26.6135,247.8827,203014.7812,0.1543,1e+08,4027
-382015.3819,-211746.0075,1010.1608,26.5412,244.8697,201533.5,0.0943,1e+08,4028
-372015.3819,-211746.0075,1103.0204,26.4403,225.6355,200596.3281,0.0555,1e+08,4029
-362015.3819,-211746.0075,1641.6328,26.3107,226.3186,200132.0781,0.028,1e+08,4030
-352015.3819,-211746.0075,2190.8318,26.1809,224.6699,200101.7656,0.0244,1e+08,4031
-342015.3819,-211746.0075,2310.5176,26.051,226.6179,199780.5469,0.0206,1e+08,4032
-332015.3819,-211746.0075,2406.9592,25.9581,228.8271,198757.3125,0.0266,1e+08,4033
-322015.3819,-211746.0075,2461.9111,25.8785,231.8714,198191.0938,0.0326,1e+08,4034
-312015.3819,-211746.0075,2527.2729,25.8224,236.735,198108.3906,0.0377,1e+08,4035
-302015.3819,-211746.0075,2559.3347,25.7694,240.2409,198512.9062,0.0423,1e+08,4036
-292015.3819,-211746.0075,2567.0232,25.7366,251.5245,199475.375,0.0442,1e+08,4037
-282015.3819,-211746.0075,2584.3059,25.7062,251.6583,200911.5469,0.0388,1e+08,4038
-272015.3819,-211746.0075,2562.7471,25.7023,244.3174,202750.5156,0.0338,1e+08,4039
-262015.3819,-211746.0075,2588.4329,25.7006,214.5603,204739.2188,0.0274,1e+08,4040
-252015.3819,-211746.0075,2684.3794,25.7144,211.0196,207124.5781,0.0209,1e+08,4041
-242015.3819,-211746.0075,2891.8391,25.7191,218.6214,209743,0.015,1e+08,4042
-232015.3819,-211746.0075,3073.2668,25.7039,234.067,211255.7188,0.0094,1e+08,4043
-222015.3819,-211746.0075,3334.1755,25.6827,255.0702,210523.4219,0.0052,1e+08,4044
-212015.3819,-211746.0075,3494.0295,25.6523,267.291,207706.25,0.0084,1e+08,4045
-202015.3819,-211746.0075,3733.8022,25.6002,266.3886,203731,0.0115,1e+08,4046
-192015.3819,-211746.0075,3949.3098,25.5288,272.3058,196486.3281,0.0257,1e+08,4047
-182015.3819,-211746.0075,4128.1274,25.4592,277.7656,186778.5,0.0422,1e+08,4048
-172015.3819,-211746.0075,4275.1973,25.3907,264.7823,176798.6719,0.0638,1e+08,4049
-162015.3819,-211746.0075,4442.7578,25.3491,240.4834,166821.1875,0.0913,1e+08,4050
-152015.3819,-211746.0075,4628.8877,25.316,230.3165,156846.4531,0.1163,1e+08,4051
-142015.3819,-211746.0075,4729.2993,25.3044,231.6628,146875,0.1215,1e+08,4052
-132015.3819,-211746.0075,4743.8584,25.2959,243.8726,136908.2188,0.127,1e+08,4053
-122015.3819,-211746.0075,4769.3662,25.3034,242.8403,126946.4922,0.1093,1e+08,4054
-112015.3819,-211746.0075,4843.3599,25.3074,232.9601,116991.0234,0.0841,1e+08,4055
-102015.3819,-211746.0075,4945.207,25.2855,224.5098,107043.4688,0.0638,1e+08,4056
-602015.3819,-221746.0075,90.7057,26.2432,348.8433,309465.7188,0.0969,1e+08,4057
-592015.3819,-221746.0075,165.2653,26.5279,308.7242,301660.0938,0.1108,1e+08,4058
-582015.3819,-221746.0075,238.2297,26.7673,283.34,293982.4375,0.1265,1e+08,4059
-572015.3819,-221746.0075,340.7854,26.9154,260.1756,286464.9062,0.1267,1e+08,4060
-562015.3819,-221746.0075,460.4878,27.0169,198.6639,279097.25,0.1178,1e+08,4061
-552015.3819,-221746.0075,450.4916,27.0636,200.8775,271886.6562,0.1048,1e+08,4062
-542015.3819,-221746.0075,460.0083,27.067,208.0972,264833.125,0.0787,1e+08,4063
-532015.3819,-221746.0075,478.6911,27.0359,217.503,257982.3281,0.0508,1e+08,4064
-522015.3819,-221746.0075,513.8502,26.9873,223.8247,251333.25,0.0671,1e+08,4065
-512015.3819,-221746.0075,569.6031,26.93,222.9673,244902.6875,0.0903,1e+08,4066
-502015.3819,-221746.0075,601.2584,26.8848,231.4963,238708.6719,0.1389,1e+08,4067
-492015.3819,-221746.0075,635.0566,26.8444,232.759,232810.625,0.2057,1e+08,4068
-482015.3819,-221746.0075,673.2917,26.8019,222.1834,227188.8125,0.2679,1e+08,4069
-472015.3819,-221746.0075,673.9291,26.7598,222.0332,221862.8281,0.3269,1e+08,4070
-462015.3819,-221746.0075,676.7772,26.7288,225.2876,216855.0938,0.3828,1e+08,4071
-452015.3819,-221746.0075,672.5099,26.6985,235.3384,212241.9688,0.4133,1e+08,4072
-442015.3819,-221746.0075,647.4221,26.6778,240.6023,207993.0938,0.4427,1e+08,4073
-432015.3819,-221746.0075,739.0562,26.6587,241.4283,204129.6406,0.431,1e+08,4074
-422015.3819,-221746.0075,818.7447,26.6467,250.5788,200675.1094,0.3666,1e+08,4075
-412015.3819,-221746.0075,779.9537,26.6224,250.2147,197718.2656,0.3026,1e+08,4076
-402015.3819,-221746.0075,853.6915,26.572,254.4948,195211.2656,0.2095,1e+08,4077
-392015.3819,-221746.0075,977.675,26.5083,245.4329,193170.3594,0.1152,1e+08,4078
-382015.3819,-221746.0075,1062.9669,26.4238,235.4758,191612.6562,0.066,1e+08,4079
-372015.3819,-221746.0075,1313.4141,26.3192,227.1854,190626.4219,0.034,1e+08,4080
-362015.3819,-221746.0075,1981.2738,26.1967,229.708,190137.7031,0.0138,1e+08,4081
-352015.3819,-221746.0075,2316.0388,26.0793,229.3881,190106.5156,0.0145,1e+08,4082
-342015.3819,-221746.0075,2411.7629,25.9636,235.8829,189853.5,0.0149,1e+08,4083
-332015.3819,-221746.0075,2458.3459,25.886,230.7669,188796.2656,0.0264,1e+08,4084
-322015.3819,-221746.0075,2542.3716,25.819,232.6468,188199.9219,0.0376,1e+08,4085
-312015.3819,-221746.0075,2589.6038,25.7781,243.0928,188112.8125,0.0462,1e+08,4086
-302015.3819,-221746.0075,2607.3342,25.7403,247.2294,188538.8906,0.0532,1e+08,4087
-292015.3819,-221746.0075,2631.4448,25.7167,258.2455,189552.25,0.055,1e+08,4088
-282015.3819,-221746.0075,2639.636,25.6963,256.9071,191063,0.0439,1e+08,4089
-272015.3819,-221746.0075,2652.7607,25.7065,250.0941,192942.8281,0.0332,1e+08,4090
-262015.3819,-221746.0075,2672.4753,25.7189,218.5986,194982.4531,0.0243,1e+08,4091
-252015.3819,-221746.0075,2676.0769,25.7396,207.6349,197485.9688,0.0157,1e+08,4092
-242015.3819,-221746.0075,2753.3899,25.7481,222.0758,200408.7031,0.0101,1e+08,4093
-232015.3819,-221746.0075,2921.3257,25.7313,230.2862,203610.8594,0.0065,1e+08,4094
-222015.3819,-221746.0075,3147.5469,25.7082,243.2321,207077.25,0.005,1e+08,4095
-212015.3819,-221746.0075,3329.7275,25.6767,252.4869,209482.8438,0.0121,1e+08,4096
-202015.3819,-221746.0075,3594.3625,25.6256,255.0732,206514.625,0.0192,1e+08,4097
-192015.3819,-221746.0075,3839.8328,25.5583,264.9454,197589.6406,0.0388,1e+08,4098
-182015.3819,-221746.0075,4060.4392,25.4858,266.5724,187658.2656,0.0605,1e+08,4099
-172015.3819,-221746.0075,4219.6797,25.4107,248.7105,177728.1562,0.0837,1e+08,4100
-162015.3819,-221746.0075,4400.416,25.3633,231.6598,167806.0312,0.1085,1e+08,4101
-152015.3819,-221746.0075,4680.9873,25.3242,227.202,157893.3125,0.1295,1e+08,4102
-142015.3819,-221746.0075,4697.3921,25.3104,233.4495,147991.8125,0.1244,1e+08,4103
-132015.3819,-221746.0075,4773.1558,25.2998,239.2801,138106.2656,0.1195,1e+08,4104
-122015.3819,-221746.0075,4822.7563,25.3205,261.2131,128237.8359,0.0963,1e+08,4105
-602015.3819,-231746.0075,159.4205,26.4951,278.9718,303397,0.1001,1e+08,4106
-592015.3819,-231746.0075,228.0979,26.7347,265.985,295431.2188,0.1009,1e+08,4107
-582015.3819,-231746.0075,332.4268,26.9273,248.649,287587.7188,0.1035,1e+08,4108
-572015.3819,-231746.0075,547.3909,27.0475,239.3158,279897.8438,0.0954,1e+08,4109
-562015.3819,-231746.0075,532.0916,27.1186,204.1458,272352.4062,0.0826,1e+08,4110
-552015.3819,-231746.0075,513.1577,27.1406,198.5049,264962.7188,0.0721,1e+08,4111
-542015.3819,-231746.0075,507.1264,27.1231,201.3371,257738.7031,0.0647,1e+08,4112
-532015.3819,-231746.0075,527.6044,27.079,211.6442,250707.7031,0.0555,1e+08,4113
-522015.3819,-231746.0075,592.1205,27.0224,209.9766,243862.0625,0.0911,1e+08,4114
-512015.3819,-231746.0075,627.4224,26.9606,230.6597,237229.1719,0.1269,1e+08,4115
-502015.3819,-231746.0075,645.1203,26.9014,231.2962,230829.8125,0.1834,1e+08,4116
-492015.3819,-231746.0075,645.0026,26.8435,213.3912,224724.25,0.2547,1e+08,4117
-482015.3819,-231746.0075,627.3051,26.7908,218.4565,218894.5,0.3205,1e+08,4118
-472015.3819,-231746.0075,637.7542,26.7404,233.9863,213361.625,0.3688,1e+08,4119
-462015.3819,-231746.0075,659.1025,26.7142,239.1107,208149.8281,0.4198,1e+08,4120
-452015.3819,-231746.0075,658.1065,26.6885,244.6141,203338.5625,0.4197,1e+08,4121
-442015.3819,-231746.0075,693.1167,26.6678,249.2151,198899.25,0.4146,1e+08,4122
-432015.3819,-231746.0075,677.4886,26.6454,248.4094,194855.5469,0.3776,1e+08,4123
-422015.3819,-231746.0075,754.8604,26.6192,246.0184,191233.7031,0.305,1e+08,4124
-412015.3819,-231746.0075,829.6833,26.5719,253.8575,188128.0781,0.2319,1e+08,4125
-402015.3819,-231746.0075,896.3594,26.4884,260.7848,185491.2812,0.1574,1e+08,4126
-392015.3819,-231746.0075,1048.7202,26.4002,234.9702,183342.1406,0.0802,1e+08,4127
-382015.3819,-231746.0075,1171.6749,26.3039,228.7749,181700.1719,0.0427,1e+08,4128
-372015.3819,-231746.0075,1624.6177,26.1984,233.0253,180659.7188,0.0175,1e+08,4129
-362015.3819,-231746.0075,2215.3608,26.0856,236.769,180143.9219,0.0035,1e+08,4130
-352015.3819,-231746.0075,2407.0381,25.988,241.3802,180111,0.0067,1e+08,4131
-342015.3819,-231746.0075,2468.2473,25.8962,233.318,179930.4062,0.0105,1e+08,4132
-332015.3819,-231746.0075,2527.075,25.8424,234.7515,178839.4219,0.0264,1e+08,4133
-322015.3819,-231746.0075,2584.6477,25.7968,242.3822,178209.7031,0.0423,1e+08,4134
-312015.3819,-231746.0075,2632.073,25.7676,255.5108,178117.7031,0.0541,1e+08,4135
-302015.3819,-231746.0075,2648.5715,25.7396,256.9732,178567.6875,0.0638,1e+08,4136
-292015.3819,-231746.0075,2669.5566,25.7233,261.1451,179637.3438,0.0652,1e+08,4137
-282015.3819,-231746.0075,2672.2996,25.7101,257.5407,181225.8906,0.0487,1e+08,4138
-272015.3819,-231746.0075,2659.251,25.7203,250.4246,183137.5312,0.0324,1e+08,4139
-262015.3819,-231746.0075,2656.2056,25.733,230.3345,185250.6875,0.0212,1e+08,4140
-252015.3819,-231746.0075,2690.9402,25.7537,211.9904,187881.7031,0.0104,1e+08,4141
-242015.3819,-231746.0075,2690.6365,25.7603,216.7335,190910.6562,0.0052,1e+08,4142
-232015.3819,-231746.0075,2781.6182,25.7411,217.2947,194215.625,0.0037,1e+08,4143
-222015.3819,-231746.0075,2943.9021,25.7175,223.9362,197895.3125,0.0049,1e+08,4144
-212015.3819,-231746.0075,3191.3132,25.6885,240.3741,201957.6094,0.0161,1e+08,4145
-202015.3819,-231746.0075,3421.6714,25.6445,253.0235,203961.9062,0.0271,1e+08,4146
-192015.3819,-231746.0075,3723.4004,25.5892,260.2713,198602.1562,0.052,1e+08,4147
-182015.3819,-231746.0075,3915.3784,25.5187,272.3879,189042.3438,0.079,1e+08,4148
-172015.3819,-231746.0075,4169.3145,25.4414,247.6552,179189.4219,0.1035,1e+08,4149
-162015.3819,-231746.0075,4329.1792,25.3809,250.6732,169353.0938,0.1256,1e+08,4150
-152015.3819,-231746.0075,4546.918,25.3252,242.5048,159536.25,0.1424,1e+08,4151
-142015.3819,-231746.0075,4672.562,25.3081,235.1439,149742.5781,0.127,1e+08,4152
-132015.3819,-231746.0075,4818.9521,25.2954,234.3023,139981.6719,0.1119,1e+08,4153
-612015.3819,-241746.0075,153.3398,26.4832,202.2137,304869.2188,0.0904,1e+08,4154
-602015.3819,-241746.0075,227.7644,26.7145,215.9144,296610.6562,0.1016,1e+08,4155
-592015.3819,-241746.0075,299.3892,26.8972,201.2436,288457.7188,0.0894,1e+08,4156
-582015.3819,-241746.0075,515.9835,27.0283,209.646,280419.875,0.0789,1e+08,4157
-572015.3819,-241746.0075,532.3873,27.0989,210.721,272527.2188,0.0636,1e+08,4158
-562015.3819,-241746.0075,538.1928,27.1247,199.5941,264771.5625,0.0469,1e+08,4159
-552015.3819,-241746.0075,485.6595,27.116,203.4989,257164.4844,0.0415,1e+08,4160
-542015.3819,-241746.0075,489.3763,27.091,203.2365,249719.7031,0.0528,1e+08,4161
-532015.3819,-241746.0075,507.2516,27.0564,205.6391,242476.4531,0.063,1e+08,4162
-522015.3819,-241746.0075,549.3151,27.0085,219.7586,235411.0312,0.1181,1e+08,4163
-512015.3819,-241746.0075,591.5182,26.9562,227.136,228537.1562,0.1714,1e+08,4164
-502015.3819,-241746.0075,605.2053,26.8921,215.3049,221888.125,0.2364,1e+08,4165
-492015.3819,-241746.0075,580.2781,26.8272,218.815,215528.5781,0.3083,1e+08,4166
-482015.3819,-241746.0075,643.6489,26.7749,234.551,209442.7812,0.3659,1e+08,4167
-472015.3819,-241746.0075,623.8275,26.7238,243.0362,203653.6094,0.3879,1e+08,4168
-462015.3819,-241746.0075,628.3976,26.6839,249.5112,198187.4531,0.4124,1e+08,4169
-452015.3819,-241746.0075,688.687,26.6471,250.7171,193127.4375,0.3742,1e+08,4170
-442015.3819,-241746.0075,719.6587,26.6175,257.5467,188447.5312,0.333,1e+08,4171
-432015.3819,-241746.0075,756.7867,26.5846,253.7619,184174.75,0.2798,1e+08,4172
-422015.3819,-241746.0075,801.7961,26.5426,250.3006,180339,0.214,1e+08,4173
-412015.3819,-241746.0075,860.3627,26.48,266.2663,177041.9688,0.151,1e+08,4174
-402015.3819,-241746.0075,951.6208,26.3853,263.8663,174237.4062,0.1033,1e+08,4175
-392015.3819,-241746.0075,1092.1019,26.2898,239.987,171947.7656,0.0528,1e+08,4176
-382015.3819,-241746.0075,1334.938,26.1922,247.6853,170196,0.0294,1e+08,4177
-372015.3819,-241746.0075,1949.6681,26.0967,245.1093,169084.7344,0.0125,1e+08,4178
-362015.3819,-241746.0075,2342.1545,26.0012,243.168,168533.5,0.0036,1e+08,4179
-352015.3819,-241746.0075,2434.2034,25.9282,236.2709,168498.3281,0.0055,1e+08,4180
-342015.3819,-241746.0075,2513.2185,25.862,229.3758,168404.2188,0.0086,1e+08,4181
-332015.3819,-241746.0075,2574.51,25.8276,231.2455,167277.375,0.0251,1e+08,4182
-322015.3819,-241746.0075,2621.4998,25.7986,235.1353,166603.9844,0.0416,1e+08,4183
-312015.3819,-241746.0075,2664.8877,25.7747,260.7202,166505.5625,0.055,1e+08,4184
-302015.3819,-241746.0075,2686.5867,25.7517,260.0501,166986.8594,0.0671,1e+08,4185
-292015.3819,-241746.0075,2689.4744,25.7375,266.3852,168130.1562,0.0685,1e+08,4186
-282015.3819,-241746.0075,2691.949,25.7274,261.0856,169806.4219,0.0497,1e+08,4187
-272015.3819,-241746.0075,2668.1528,25.7359,255.1742,171754.5469,0.031,1e+08,4188
-262015.3819,-241746.0075,2670.0452,25.7477,237.2792,173981.5781,0.0201,1e+08,4189
-252015.3819,-241746.0075,2708.9321,25.7675,210.0685,176769.1094,0.0093,1e+08,4190
-242015.3819,-241746.0075,2762.3149,25.7722,211.9594,179913.5,0.0053,1e+08,4191
-232015.3819,-241746.0075,2804.7253,25.7509,219.2453,183372.7031,0.0056,1e+08,4192
-222015.3819,-241746.0075,2877.0129,25.727,218.5724,187264.25,0.0091,1e+08,4193
-212015.3819,-241746.0075,3022.8562,25.7004,236.5448,191620.8594,0.0229,1e+08,4194
-202015.3819,-241746.0075,3253.1328,25.6639,247.6785,196111.6562,0.0366,1e+08,4195
-192015.3819,-241746.0075,3531.0374,25.6206,256.3376,197822.8125,0.0613,1e+08,4196
-182015.3819,-241746.0075,3848.658,25.5516,257.9708,191288.2031,0.0874,1e+08,4197
-172015.3819,-241746.0075,4075.2275,25.4719,246.74,181557.9375,0.1076,1e+08,4198
-162015.3819,-241746.0075,4237.0015,25.3979,268.1592,171857.5312,0.1224,1e+08,4199
-152015.3819,-241746.0075,4423.8213,25.3256,249.881,162191.9375,0.1322,1e+08,4200
-622015.3819,-251746.0075,130.888,26.4508,324.5056,308759.8438,0.0773,1e+08,4201
-612015.3819,-251746.0075,219.7816,26.6991,188.5763,300279.0625,0.086,1e+08,4202
-602015.3819,-251746.0075,283.1296,26.8961,192.1929,291890.8438,0.0906,1e+08,4203
-592015.3819,-251746.0075,461.9114,27.0296,191.2818,283602.8438,0.0735,1e+08,4204
-582015.3819,-251746.0075,507.4532,27.1049,201.8987,275424.2188,0.0567,1e+08,4205
-572015.3819,-251746.0075,494.7243,27.1297,189.3031,267384.0938,0.0415,1e+08,4206
-562015.3819,-251746.0075,484.8686,27.1198,192.6523,259475.1094,0.0254,1e+08,4207
-552015.3819,-251746.0075,454.0061,27.0858,210.1513,251708.8281,0.0264,1e+08,4208
-542015.3819,-251746.0075,467.1523,27.0593,208.6086,244098.9375,0.0501,1e+08,4209
-532015.3819,-251746.0075,474.7398,27.0348,212.5975,236687.9531,0.0763,1e+08,4210
-522015.3819,-251746.0075,499.3481,26.9956,219.9057,229461.4688,0.1419,1e+08,4211
-512015.3819,-251746.0075,530.2438,26.9527,215.3551,222419,0.2089,1e+08,4212
-502015.3819,-251746.0075,569.821,26.882,223.9958,215584.8281,0.2803,1e+08,4213
-492015.3819,-251746.0075,595.7949,26.8108,241.1846,209033.8906,0.3555,1e+08,4214
-482015.3819,-251746.0075,582.5466,26.7588,245.2456,202754.0781,0.4074,1e+08,4215
-472015.3819,-251746.0075,614.8456,26.706,251.4961,196769.5938,0.4043,1e+08,4216
-462015.3819,-251746.0075,659.306,26.6495,254.0567,191108.4375,0.4025,1e+08,4217
-452015.3819,-251746.0075,717.6959,26.5971,256.2571,185856.375,0.3252,1e+08,4218
-442015.3819,-251746.0075,755.2014,26.5534,263.6271,180989.6406,0.248,1e+08,4219
-432015.3819,-251746.0075,781.2312,26.5031,265.8272,176537.9062,0.1827,1e+08,4220
-422015.3819,-251746.0075,847.1306,26.4399,277.7918,172534.0938,0.1235,1e+08,4221
-412015.3819,-251746.0075,918.2175,26.3633,271.0245,169085.7188,0.0724,1e+08,4222
-402015.3819,-251746.0075,994.9272,26.2687,267.9135,166147.8906,0.0514,1e+08,4223
-392015.3819,-251746.0075,1183.2312,26.1785,252.1008,163746.1562,0.0276,1e+08,4224
-382015.3819,-251746.0075,1567.7708,26.0905,248.9983,161906.5,0.0167,1e+08,4225
-372015.3819,-251746.0075,2157.2263,26.019,245.3184,160738.3281,0.008,1e+08,4226
-362015.3819,-251746.0075,2418.408,25.9544,246.4832,160158.625,0.0036,1e+08,4227
-352015.3819,-251746.0075,2493.4822,25.9172,242.8745,160121.625,0.0042,1e+08,4228
-342015.3819,-251746.0075,2562.8401,25.8867,242.7674,160093.3125,0.0068,1e+08,4229
-332015.3819,-251746.0075,2626.7302,25.8706,226.2202,158941.4531,0.0239,1e+08,4230
-322015.3819,-251746.0075,2660.6516,25.8559,226.104,158232.875,0.041,1e+08,4231
-312015.3819,-251746.0075,2700.6443,25.8301,241.0856,158129.2969,0.0562,1e+08,4232
-302015.3819,-251746.0075,2713.3662,25.8044,247.1174,158635.7969,0.0706,1e+08,4233
-292015.3819,-251746.0075,2711.1555,25.7808,262.7139,159838.2969,0.0716,1e+08,4234
-282015.3819,-251746.0075,2700.5942,25.7623,260.511,161575.1719,0.0505,1e+08,4235
-272015.3819,-251746.0075,2738.5178,25.7637,252.2022,163556.3281,0.0297,1e+08,4236
-262015.3819,-251746.0075,2818.521,25.7679,244.7279,165879.9219,0.0191,1e+08,4237
-252015.3819,-251746.0075,2885.3911,25.7782,224.3666,168782.0781,0.0086,1e+08,4238
-242015.3819,-251746.0075,2959.5728,25.7772,210.6651,172010.6875,0.0063,1e+08,4239
-232015.3819,-251746.0075,2959.0476,25.7582,215.8233,175606.6406,0.0084,1e+08,4240
-222015.3819,-251746.0075,2937.9009,25.7378,217.7271,179664.25,0.0144,1e+08,4241
-212015.3819,-251746.0075,2965.0095,25.7158,221.0761,184169.4219,0.0305,1e+08,4242
-202015.3819,-251746.0075,3123.7551,25.6728,227.5312,189022.2812,0.0466,1e+08,4243
-192015.3819,-251746.0075,3366.0994,25.6169,242.5498,193837.625,0.0692,1e+08,4244
-182015.3819,-251746.0075,3666.6567,25.5459,258.5302,192842.0312,0.0925,1e+08,4245
-172015.3819,-251746.0075,3950.0271,25.469,254.656,183672.4375,0.1059,1e+08,4246
-632015.3819,-261746.0075,106.622,26.3254,429.5007,312395.625,0.0675,1e+08,4247
-622015.3819,-261746.0075,208.7859,26.6112,222.9017,303677.1562,0.0753,1e+08,4248
-612015.3819,-261746.0075,265.7052,26.8593,204.8716,295049.5625,0.0768,1e+08,4249
-602015.3819,-261746.0075,342.3799,27.0241,204.2456,286507.8125,0.0738,1e+08,4250
-592015.3819,-261746.0075,366.3449,27.108,204.8066,278059.3125,0.0555,1e+08,4251
-582015.3819,-261746.0075,446.3159,27.1236,207.8699,269712.875,0.0373,1e+08,4252
-572015.3819,-261746.0075,473.8317,27.0943,193.2829,261496.1406,0.0313,1e+08,4253
-562015.3819,-261746.0075,465.504,27.0637,195.9424,253402.8125,0.0257,1e+08,4254
-552015.3819,-261746.0075,477.4738,27.0298,214.0655,245444.2344,0.0365,1e+08,4255
-542015.3819,-261746.0075,499.5287,27.0039,213.6264,237634.0156,0.0643,1e+08,4256
-532015.3819,-261746.0075,520.9926,26.9802,221.5288,230013.4531,0.0947,1e+08,4257
-522015.3819,-261746.0075,540.9028,26.9542,212.4171,222574.1875,0.1463,1e+08,4258
-512015.3819,-261746.0075,563.6195,26.9266,218.8196,215328.5,0.1994,1e+08,4259
-502015.3819,-261746.0075,570.4262,26.8546,239.136,208279.9531,0.248,1e+08,4260
-492015.3819,-261746.0075,596.8864,26.7833,240.7576,201491.7031,0.2972,1e+08,4261
-482015.3819,-261746.0075,616.5596,26.7233,248.6638,194967.8594,0.3281,1e+08,4262
-472015.3819,-261746.0075,650.4338,26.6622,254.847,188735.9531,0.3261,1e+08,4263
-462015.3819,-261746.0075,709.9756,26.5925,258.4508,182825.9531,0.324,1e+08,4264
-452015.3819,-261746.0075,743.965,26.5266,263.0919,177326.6875,0.2602,1e+08,4265
-442015.3819,-261746.0075,763.8503,26.4678,265.9388,172217.625,0.1943,1e+08,4266
-432015.3819,-261746.0075,808.9131,26.4031,277.5368,167531.9844,0.1364,1e+08,4267
-422015.3819,-261746.0075,912.7672,26.3277,281.806,163306.8906,0.0832,1e+08,4268
-412015.3819,-261746.0075,961.7147,26.2454,275.3423,159657.6094,0.0399,1e+08,4269
